ID,IMAGE_URL,NAME,SKU,CATEGORY,COLOR,SIZE,WEIGHT,DESCRIPTION,PRICE,BRAND
P_S170080,"https://assets.kmart.com.au/transform/131efa7a-1c57-42b9-92fb-96e6abdab3dd/73381310-1?io=transform:fill,width:580,height:725",Core Swim Shorts,73381310,Mens Boardshorts,Green,XS,0.375,"MaterialPolyester&nbsp;Microfibre fabricFeaturesElastic waistband with drawcord2 functional side pockets and 1 back patch pocket with eyelet detailFaux fly detailFit and Model SizeRegular fitThe model featured is wearing a Size MCare InstructionsBright and fluorescent colours may fadeRinse thoroughly after each useWarm gentle machine wash with similar coloursDo not bleachDo not tumble dryDo not ironDo not dry-cleanAdditional InformationKmart will not accept the return of swimwear under the change of mind returns policy under any circumstances. Swimwear can only be returned if they are faulty, not fit for purpose or do not match the sample or description.",9,
P_S170471,"https://assets.kmart.com.au/transform/c0208020-5941-4f46-af0a-cd95444aa282/73437406-1?io=transform:fill,width:580,height:725",Ringer T-shirt,73437406,,Purple,1,0.375,Product DetailsKidsMaterialCotton&nbsp;Single jersey fabricFeaturesPrintedContrast binding detailRibbed crew neckShort sleeves with ribbed cuffsFit and Model SizeRelaxed fitThe model featured is wearing a Size 4Care InstructionsMachine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-cleanRefer to care label on garment for specific instructions,,
P_43565344,"https://assets.kmart.com.au/transform/4a1e1c52-dfda-4132-a0ec-a4d36ccdc909/43565344-1?io=transform:extend,width:580,height:725",Inflatable Pillow Swim Ring with Glitter,43565344,Pools & Accessories,Multi,Miscellaneous,1,"Add a touch of sparkle to your child's poolside relaxation with the Inflatable Pillow Swim Ring with Glitter! With its built-in headrest and shimmering design, it's perfect for lounging in style under the sun.Product DetailsSuitable for ages:&nbsp;12+ yearsDimensions/Size: 45cm (H) x 104cm (Dia.)Maximum weight capacity:&nbsp;90kgFeaturesInflatableHeavy-duty handlesComfortable headrestThe tube contains silver-coloured glitter that shimmers under the sunlightSafety valves for easy inflation and deflationAdditional InformationAdult supervision requiredNote: Inflate with either a foot pump, hand pump or low pressure electric pump. Do not use a high pressure compressor.Caution: This is not a life-saving device. The toy should be used in shallow water and under supervision.Warning: Do not use in open water. Risk of capsizing. This is not a life-saving device. Follow usage instructions carefully.",,
P_43579297,"https://assets.kmart.com.au/transform/851cf5da-05e1-4a5c-8ef3-8d83cede48e6/43579297-1?io=transform:extend,width:580,height:725",The Wiggles Rock-A-Bye Your Bear Plush Toy,43579297,Plush & Figurines,Multi,One Size,2.13675,"Cuddle up and sing along with this Wiggles classic—only at Kmart!Meet Rock A Bye Bear, your little one’s new snuggly singing buddy! At 14-inch tall, this plush is soft, huggable and full of musical fun. Press Rock A Bye’s hand to hear the iconic 'Rock A Bye Your Bear' song and bring a touch of Wiggles magic to playtime or bedtime.Product DetailsSuitable for ages:&nbsp;3+ yearsDimensions/Size:Pack size: 37cm (H) x 21cm (W) x 11cm (D)Plush:&nbsp;35.56cm / 14-inch (H)Battery information:&nbsp;Requires 2 x AAA batteries (not included)FeaturesTry me functionPress Rock-A-Bye Your Bear's hand to activate music!Follow along with the songAdditional InformationCaution:&nbsp;Choking hazard. Small parts. Follow usage instructions carefully.Warning: Keep this soft toy out of the sleeping environment for babies under seven months to avoid suffocation risk.Please visit here for further details.&nbsp;",,Wiggles
P_43572823,"https://assets.kmart.com.au/transform/42d7a275-4c3a-4051-bcb3-81b5e89de00a/43572823-1?io=transform:extend,width:580,height:725",Inflatable River Rider Swim Tube,43572823,Pools & Accessories,Multi,Miscellaneous,2.025,"Make water adventures extra fun for kids with this Inflatable River Rider Swim Tube. Featuring heavy-duty handles and a comfy seat, it is perfect for floating, splashing and relaxing, ideal for pool days, river trips, or holiday fun in the sun.Product DetailsSuitable for ages:&nbsp;12+ yearsDimensions/Size:&nbsp;43cm (H) x 104cm (Dia.) (Inflated)Maximum weight capacity:&nbsp;90kgProduct weight:&nbsp;1.41kgColour: GreenFeaturesInflata-Shield material resists puncture, limits stretching and enhances gripBackrest and mesh bottom1 cup holderWraparound grab ropeHeavy-duty handlesInterlocking quick-release valvesInflatableAdditional InformationAdult supervision requiredNote:&nbsp;Inflate with either a foot pump, hand pump or low-pressure electric pump. Do not use a high-pressure compressor.Warning:&nbsp;Do not use in open water. Risk of capsizing. This is not a life-saving device. Follow usage instructions carefully.",,
P_43577590,"https://assets.kmart.com.au/transform/62ef5245-fe67-4b8e-90f3-8aec0e914c7c/43577590-1?io=transform:extend,width:580,height:725",Hello Kitty Icon Lamp,43577590,Kids Lighting,Miscellaneous,One Size,2.394,"Illuminate your home in style with this cute Hello Kitty Icon Lamp.Standing at 26.5cm tall, the LED lamp comes with a white shade featuring Hello Kitty's signature look. With three adjustable brightness levels and an auto-off function after 20 minutes, it is a great night light or desk accessory for kids and adult Hello Kitty fans.Power your lamp with either USB (cable not included) or 3 x AA batteries (not included).The Sanrio Hello Kitty Icon Lamp will bring some glowing charm to your bedside table or desk.Product DetailsUSB cable not includedDimensions/Size:Pack size: 28cm (H) x 18.7cm (W) x 18.5cm (D)Lamp:&nbsp;26.5cm / 10.5-inch (H)Power source:Micro USB input: 5V DC 500mABattery information: Requires 3 x 1.5V AA batteries (not included)FeaturesHello Kitty designLED bulb lamp with shade and auto shut-off functionPowered by USB cable or batteriesNight light function turns off automatically after 20 minutesOfficially licensed Sanrio product3x brightness settingsAdditional Informatio",25,
P_S170927,"https://assets.kmart.com.au/transform/5cce1579-7029-4dfb-9ef4-46450d915ffd/73498087-1?io=transform:fill,width:580,height:725",Cap,73498087,Kids Hats,Blue,3 - 5 Years,0.375,Product DetailsKidsMaterial:&nbsp;CottonFeaturesEmbroidered patch detailButton on topEmbroidered eyeletsCurved peakAdjustable back strapAdditional InformationCare instructions:&nbsp;Hand wash according to instructions on the care label,7,
P_S169986,"https://assets.kmart.com.au/transform/15461348-4aed-4940-ab49-b1266f4b23b6/73366577-1?io=transform:fill,width:580,height:725",PAW Patrol License Woven Pyjama Set,73366553,,Blue,2,0.375,"Product DetailsKidsIncludes 1 top and 1 pair of&nbsp;shortsMaterialCottonDouble cloth, woven&nbsp;fabricFeaturesAll over printDrop shoulder design,&nbsp;lapel neck and short sleeves topElastic waistband shortsFit and Model SizeRegular fitThe model featured is wearing a Size 4Care InstructionsWash according to instructions on the care labelAdditional InformationCAUTION:&nbsp;KEEP AWAY FROM HEAT AND FLAME.",,PAW Patrol
P_42419785,"https://assets.kmart.com.au/transform/16dac938-ff80-45db-986f-967ee6548388/42419785-1?io=transform:extend,width:580,height:725",LYNX Black 8-Hour Refreshing Fragrance Bodywash 400ml - Frozen Pear and Cedarwood Scent,42419785,Body Wash Bath and Shower,Clear,Miscellaneous,0.18,"Out of soap? Bodywash is just as effective for cleaning hands.Enjoy notes of Watermelon, Bergamot and Frozen Pear. Feel rejuvenated, fresh and ready to kick-start your day with our range of shower gels. Available in all your old favourites (hello, Africa!), as well as Black, our quietly confident new kid on the block. Whatever your vice, we’ve got the shower gel to give you that epic burst of freshness so you feel charged up and ready for battle. Get out there and fight your fight, your way. Squeeze the rich body wash into your hand and work it into a rich, creamy lather. Massage it over your skin and then just rinse off, revealing clean fresh-smelling skin. For an even greater cleanse, pair your body wash with a puff. It will help to exfoliate away dead skin, leaving it feeling clean and smooth. Simply apply the body wash to the puff instead of your hand and then gently buff over your body in a circular motion.LYNX is committed to producing styling&nbsp;and grooming products that help",5,Lynx
P_43565801,"https://assets.kmart.com.au/transform/dfba3d8a-0bc7-4068-a3f6-b845914744a7/43565801-1?io=transform:extend,width:580,height:725",Neoprene Backpack - Black,43565801,Backpacks,Black,Miscellaneous,6.1275,"Sleek, smart and ready for anything! This Neoprene Backpack combines everyday practicality with a modern and minimalist look. Lightweight yet durable, it’s crafted from soft neoprene for a comfortable fit that’s perfect for school runs, family outings or casual weekend adventures.Product DetailsAccessories not includedDimensions/Size:&nbsp;43cm (H) x 30cm (W) x 16cm (D)Colour:&nbsp;BlackFeatures2 main compartments1 side pocketTop carry handleAdjustable padded back strapsLuggage trolley sleeveFeatures a laptop sleeve and drink bottle holderAdditional InformationCare instructions: Clean according to given instructions",,
P_S169691,"https://assets.kmart.com.au/transform/b52c66a6-87d1-4bc9-962d-de98a721301d/73317609-1?io=transform:fill,width:580,height:725",Active Womens Seamfree Rib Crop Top,73317586,,Black,6,0.375,"MaterialNylon and elastaneSeamfree, rib fabricFeaturesScoop neckSleevelessRemovable&nbsp;cupsSingle-layer backCropped lengthFit and Model SizeFittedModel 1 is 172cm tall and wears a Size 8BModel 2 is 178cm tall and wears a Size 8BCare InstructionsWarm&nbsp;machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-cleanRefer to care label on garment for specific instructions",,
P_S169738,"https://assets.kmart.com.au/transform/b9906174-e1b7-4e9b-945c-8459a0845945/73327004-1?io=transform:fill,width:580,height:725",T-shirt and Pants Pyjama Set,73327004,Kids Pyjamas and Sleepwear,Pink,8,0.375,"Product DetailsKidsIncludes 1 top and 1 pair of&nbsp;pantsMaterialCottonSingle jersey fabricFeaturesDrop shoulder design, printed, ribbed crew neck and short sleeves topAll over print, elastic waistband, wide single turn back leg cuffs and full-length&nbsp;pantsFit and Model SizeRegular fitThe model featured is wearing a Size&nbsp;10Care InstructionsWash before wearWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-cleanAdditional InformationCAUTION:&nbsp;KEEP AWAY FROM HEAT AND FLAME.",18,
P_43590018,"https://assets.kmart.com.au/transform/726f0791-c6dc-4113-b16f-12215ec97cb8/43590018-1?io=transform:extend,width:580,height:725",6 Pack Strawberry Bag Clips,43590018,Kitchen Gadgets,Multi,One Size,0.26,"Add a sweet and cheerful touch to your kitchen essentials with this 6 Pack Strawberry Bag Clips, perfect for sealing open packets and keeping your favourite snacks fresh.Cute Strawberry Design: Each clip in this set features a vibrant strawberry shape with charming details, bringing a burst of colour and playfulness to your pantry or lunch bag.Freshness Meets Fun: Ideal for resealing food bags such as chips, coffee, pasta or frozen goods, these clips are both practical and decorative, doubling as fun accents in your kitchen.Effortless to Use:&nbsp;Designed to snap shut over folded packaging with a secure grip, these clips require no tricky mechanisms, keeping air and moisture out with ease.Compact and Handy: Lightweight and easy to store, keep them in a drawer or clipped directly to bags for quick access, perfect for on-the-go freshness.&nbsp;6 Pack Strawberry Bag Clips Specifications6 packProduct dimensions:&nbsp;4.4cm (H) x 4.2cm (W) x 3.5cm (D)",3,
P_43530724,"https://assets.kmart.com.au/transform/01a27e4b-4b84-4cdd-8815-380f70e8af82/43530724-1?io=transform:extend,width:580,height:725",Set of 6 Square Spice Jars with Tray,43530724,Jars & Canisters,Clear,One Size,0.88,"This Set of 6 Square Spice Jars with Tray is perfect for storing and displaying your favourite herbs and seasoning, keeping your kitchen tidy and your ingredients within easy reach.Smart and Space-Saving Design:&nbsp;Featuring a compact tray and uniform square jars, this set maximises storage efficiency while adding a modern touch to your countertop or spice cabinet.Set of 6 Square Spice Jars with Tray SpecificationsSpices are not includedCapacity:&nbsp;200mlIncludes 6 x spice jars and 1 x trayDimensions/Size:&nbsp;10cm (H) x 39.5cm (W) x 7.5cm (D)Material:&nbsp;Rubber wood, borosilicate glass and siliconeAdditional DetailsCare instructions:&nbsp;Clean according to given instructions",15,
P_43378692,"https://assets.kmart.com.au/transform/4746b557-86c8-4784-aba9-bbef907d2f3c/43378692-1?io=transform:extend,width:580,height:725",1.1L Porcelain Container with Glass Lid,43378692,Jars & Canisters,White,Miscellaneous,0.6,"This 1.1L Porcelain Food Container with a glass lid is perfect for everyday food storage or baking.Airtight Seal with Heat-Proof Silicone: The container features a secure airtight seal, enhanced with heat-proof silicone, that ensures your food stays fresh for longer.Versatile Use: Use it to make baked goodies, heat food or store leftovers    it is oven, microwave and freezer safe. Once done, just put it in the dishwasher for easy cleaning,Convenient Venting Lid: Pull up the lid's vent to release the airtight seal and enjoy your food.1.1L Porcelain Food Container SpecificationsCapacity: 1.1 litresProduct dimensions: 7cm (H) x 19.5cm (W) x 15cm (D)Material:Body: Durable porcelainLid: Borosilicate glass with siliconeProduct weight: 1.11kgColour: WhiteAdditional DetailsCare instructions: Clean according to given instructionsNote: When removing dish from fridge or freezer, do not place in a pre-heated oven above 120 deg. C. or 248 deg. F.",,
P_43532056,"https://assets.kmart.com.au/transform/dc2657b6-18fd-4ff4-b43b-244f6bc92380/43532056-1?io=transform:extend,width:580,height:725",Nate Bookshelf,43532056,Bookshelves,Brown,One Size,56.4775,"Subject to availability, this product is available for purchase in NSW, QLD, VIC, WA, SA and ACT. Some products are exempt from free shipping, please see&nbsp;FAQs&nbsp;for further information. The Nate Bookshelf brings both functionality and style to your home, offering a smart solution for organising and displaying your favourite items. Ideal for bedrooms, living rooms or home offices, it enhances any space with its clean and modern design.Crafted with practicality in mind, the open-shelf layout provides easy access while keeping everything neatly arranged. Its versatile structure allows it to serve as both a storage unit and a stylish display, blending seamlessly into any decor.Nate Bookshelf FeaturesIt has 4 tiers and open shelf designIt has oval shaped shelvesNate Bookshelf SpecificationsProduct dimensions: 138cm (H) x 80cm (W) x 37.5cm (D)Box dimensions:&nbsp;37.5cm (L) x 41cm (H) x 145cm (W)Maximum weight capacity:&nbsp;10kg (each shelf)Material:&nbsp;Medium-density fibreboard (",189,Anko
